Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-03-31,23.4593,28.5653,23.0309,27.7523,46328581.02435
2010-04-30,27.9651,28.2523,26.2132,27.9727,39804400.824818
2010-05-31,28.2523,28.3229,25.4555,27.5357,41223355.266259
2010-06-30,27.3143,28.1101,25.1044,25.3773,31081147.462168
2010-07-31,25.1826,28.7533,25.0757,27.9298,23375451.558237
2010-08-31,27.9651,30.2104,26.6483,27.8134,29525938.249136
2010-09-30,27.6073,29.989,27.4584,28.6092,24510856.986246
2010-10-31,28.5863,29.7123,27.7523,28.759,40621780.640547
2010-11-30,28.9661,33.2581,28.9031,30.8984,49156952.198977
2010-12-31,31.3268,35.4395,31.3268,32.7572,31501870.329725
2011-01-31,32.9728,35.2973,31.5415,34.115,34228940.164622
2011-02-28,34.2953,34.532,31.0119,32.615,28872331.185805
2011-03-31,32.5654,39.0511,32.0501,37.6561,50473470.333317
2011-04-30,37.908,42.0913,37.908,39.5521,28482797.389265
2011-05-31,39.7668,39.7668,35.9404,38.6227,31823798.636822
2011-06-30,38.7658,38.8737,36.1904,37.0129,24694839.074535
2011-07-31,37.1914,37.9796,31.8984,33.4576,50854119.316037
2011-08-31,33.9022,33.9738,22.3944,28.3172,60841121.642203
2011-09-30,28.1101,28.2523,21.6931,26.0987,46861784.083844
2011-10-31,25.6769,29.1235,23.2456,28.2161,34864676.993788
2011-11-30,27.9651,29.8115,25.0548,28.7447,32657182.226063
2011-12-31,28.7533,29.5329,23.6024,24.2456,26019322.940161
2012-01-31,24.2389,27.1779,23.6597,26.2618,36500589.408355
2012-02-29,26.592,28.3229,25.0614,25.4059,27491644.951658
2012-03-31,25.0481,28.2304,24.675,26.7132,39414602.936148
2012-04-30,26.9651,27.7161,25.7466,26.3134,28826037.512101
2012-05-31,26.4574,26.4574,23.1816,23.7818,34396082.187653
2012-06-30,23.9584,27.0367,22.487,26.7571,33169991.504367
2012-07-31,26.321,28.1731,25.0042,25.6053,27093466.329782
2012-08-31,25.8926,28.5796,25.7466,27.9298,34929443.492828
2012-09-30,28.1798,33.1007,28.0014,32.5425,40858726.824805
2012-10-31,32.4862,33.115,29.4833,31.3268,46233131.630877
2012-11-30,31.5339,34.1599,29.2037,32.6856,28106162.187734
2012-12-31,32.5425,38.4071,32.115,35.4041,22877637.892217
2013-01-31,36.2629,37.8355,34.1885,35.0463,26409156.460309
2013-02-28,35.3316,40.0521,33.9375,38.3717,25412307.178172
2013-03-31,38.6571,41.054,35.7973,36.7629,25718127.961278
2013-04-30,36.9757,37.1551,33.4795,35.0492,33183037.865211
2013-05-31,35.2171,39.1122,33.6169,37.909,25638989.400818
2013-06-30,37.3431,38.9099,30.2543,33.3306,34038945.788425
2013-07-31,33.4728,35.6914,30.8373,32.1073,31080122.533185
2013-08-31,32.698,34.6952,31.8573,33.2448,19999079.78093
2013-09-30,33.4003,33.7333,29.8535,32.6245,26018458.352829
2013-10-31,32.5138,34.5167,31.5167,32.1446,22910794.030412
2013-11-30,32.8459,35.4251,31.7743,35.3956,18754338.114919
2013-12-31,35.0921,35.6914,29.573,30.2972,23207681.792405
2014-01-31,30.7772,32.0768,27.7103,28.6645,33348415.0821
2014-02-28,28.738,32.6026,28.0061,32.2915,24317218.767438
2014-03-31,31.2276,31.9661,29.196,31.9375,20526560.844263
2014-04-30,31.9375,34.2114,31.1178,33.4747,17610395.803994
2014-05-31,33.3268,33.8297,31.1684,31.1684,14817696.978694
2014-06-30,31.2505,32.2648,30.718,31.3468,16964756.567918
2014-07-31,31.3468,33.1512,28.2886,28.2886,24271629.339416
2014-08-31,28.2886,31.4318,27.6464,30.1464,22479530.533297
2014-09-30,30.1464,33.4347,30.1464,31.5377,20241069.915284
2014-10-31,31.6226,32.7991,30.5062,32.0577,21488770.041947
2014-11-30,31.9194,35.2238,31.9194,34.5349,21822878.026588
2014-12-31,34.4051,38.0215,34.3975,37.4013,25512989.158977
2015-01-31,37.4013,42.6934,36.2019,41.9367,26440046.855702
2015-02-28,41.7525,43.3508,40.3012,41.7525,28898616.736668
2015-03-31,41.8126,45.5598,40.0998,45.3003,33424965.120487
2015-04-30,44.8022,53.5953,44.8022,52.3576,34134916.030266
2015-05-31,52.6783,56.3405,49.412,54.017,30309128.613809
2015-06-30,54.017,58.1001,51.7603,57.8339,28539759.546654
2015-07-31,57.8339,62.3139,54.8892,59.643,43086151.116522
2015-08-31,59.0963,67.2729,55.6249,57.8339,46427839.842007
2015-09-30,57.1373,58.2413,50.7612,51.8576,40212114.010993
2015-10-31,52.0924,53.6821,48.1123,49.1696,40936606.755706
2015-11-30,49.1792,54.9674,48.9578,53.2117,35491655.815277
2015-12-31,53.6201,54.7479,48.724,53.1496,28948451.550487
2016-01-31,51.7021,52.8138,47.1181,48.7631,28895557.66949
2016-02-29,48.9511,50.7527,44.2573,50.0713,31910734.20304
2016-03-31,50.0713,57.8902,47.8299,57.8902,38300990.34883
2016-04-30,57.2079,57.8425,53.1964,53.8548,25144462.214644
2016-05-31,54.1678,55.6163,50.9168,54.1907,20424772.191673
2016-06-30,54.4426,56.83,46.2173,54.0905,25618671.074523
2016-07-31,54.4884,54.5609,49.5408,50.4693,27993129.707889
2016-08-31,50.7527,54.7871,49.558,52.5313,26693657.043799
2016-09-30,52.4664,55.0752,50.1067,52.5389,21676248.207012
2016-10-31,52.83,63.1975,52.2479,62.8759,32127441.707836
2016-11-30,62.7948,63.7633,57.4999,61.7853,27973585.842247
2016-12-31,62.6336,70.8274,61.1288,68.9361,27941040.679099
2017-01-31,68.7758,72.4848,65.2185,65.6069,29823329.043758
2017-02-28,66.2615,78.1414,65.687,76.129,27069476.913276
2017-03-31,76.4114,87.5671,76.3141,80.817,27892765.266432
2017-04-30,82.881,99.2858,82.839,93.7476,21695641.162866
2017-05-31,93.3029,97.8259,84.3343,85.7856,28659002.383504
2017-06-30,85.6635,97.5396,83.4048,90.4336,23991312.310629
2017-07-31,91.0052,94.7743,86.758,88.2914,16760025.431644
2017-08-31,88.7122,100.335,87.3009,97.8927,17029274.694596
2017-09-30,97.511,107.015,96.719,101.042,17074465.888454
2017-10-31,101.366,111.633,99.219,106.853,18231078.333736
2017-11-30,106.681,109.009,91.7408,91.9861,16231497.431651
2017-12-31,92.9851,94.7743,83.2302,88.007,15691793.723404
2018-01-31,88.6692,94.8105,86.5518,90.0777,19911750.172486
2018-02-28,90.7055,90.8238,75.9658,80.1338,26276996.164725
2018-03-31,80.0832,81.3132,68.876,69.8379,23411885.792402
2018-04-30,69.9543,78.024,69.8216,74.4715,16477143.984431
2018-05-31,74.6538,74.6538,67.0496,67.6632,18168075.592854
2018-06-30,67.6632,75.1356,66.584,69.7882,19110399.281901
2018-07-31,68.7768,82.1691,67.2319,79.7578,15778823.60824
2018-08-31,80.0689,87.6883,77.8475,84.5804,18058438.583258
2018-09-30,84.8037,91.696,82.8237,86.9564,29652054.817273
2018-10-31,87.7303,89.363,72.9228,79.4143,23178149.585111
2018-11-30,80.4124,97.5396,79.6901,94.7924,21965839.899906
2018-12-31,95.5644,98.4556,87.3868,93.1121,17404530.748334
2019-01-31,93.1121,98.0167,87.5585,90.1397,23754763.312551
2019-02-28,90.1845,91.9498,86.8705,87.7303,14639250.345299
2019-03-31,88.2484,89.9259,83.5127,84.0633,15427908.045865
2019-04-30,85.1482,89.5862,84.0804,84.3047,14105033.884653
2019-05-31,84.7178,85.235,74.0421,83.3228,21471084.25308
2019-06-30,83.5127,83.7703,74.9028,77.4687,18610238.130276
2019-07-31,78.1223,90.4517,76.2969,86.9774,23336909.826952
2019-08-31,86.674,89.7389,76.7397,80.9745,18291705.293428
2019-09-30,81.4926,89.2465,77.6691,88.175,19025942.199369
2019-10-31,88.55,96.9289,86.298,93.2666,16547285.596714
2019-11-30,94.3382,97.4155,82.2245,82.9926,16578610.905735
2019-12-31,83.6367,83.6367,69.3254,76.6681,20160092.141772
2020-01-31,77.2759,77.9725,66.5735,67.5916,27997730.36048
2020-02-29,67.4304,69.3961,49.1706,52.3863,30220598.014962
2020-03-31,54.9416,56.1039,37.5206,49.7603,52286735.285309
2020-04-30,48.2421,60.6765,47.348,55.7107,51464221.392805
2020-05-31,54.6201,62.0877,51.3853,59.6411,30612227.780792
2020-06-30,60.5696,65.6622,55.5313,55.9417,37320151.128114
2020-07-31,56.2814,58.1936,47.4778,48.3862,29370449.815357
2020-08-31,48.6219,52.4187,45.9883,45.9883,23408333.124456
2020-09-30,46.1887,46.7335,39.8221,41.639,22836521.262659
2020-10-31,42.0655,42.8642,33.7829,34.6007,28785625.128225
2020-11-30,34.9814,52.745,34.51,50.2565,52635045.557857
2020-12-31,51.7641,57.3949,48.6038,52.4187,36754340.026393
2021-01-31,53.5265,59.0114,50.8567,50.8748,27753211.439178
2021-02-28,51.3099,56.5772,51.0742,53.4349,26097889.301004
2021-03-31,54.4884,64.3874,53.7804,57.6306,38788273.865139
2021-04-30,57.6669,62.5353,57.6487,60.5915,24019394.107173
2021-05-31,61.0095,75.086,60.4828,74.2864,28996518.41421
2021-06-30,74.2864,76.5021,68.7653,69.7272,22108930.675336
2021-07-31,69.9094,71.9075,64.5878,69.6003,21692015.135994
2021-08-31,70.4209,72.3675,66.6422,70.898,15983231.965243
2021-09-30,71.0888,78.5699,68.7033,78.2645,25132131.627312
2021-10-31,77.5393,87.0242,76.4324,82.1195,25188605.423857
2021-11-30,82.1195,85.6883,66.0315,68.0353,24103239.166673
2021-12-31,69.6957,73.627,66.4704,70.9362,19132722.402822
2022-01-31,71.0888,79.8294,67.3674,67.7491,25978176.967033
2022-02-28,68.2262,72.043,58.3405,67.8063,28244091.638788
2022-03-31,67.9399,77.4821,67.9399,72.5392,36579025.819102
2022-04-30,73.2072,78.3408,69.5812,71.8713,20684025.777082
2022-05-31,71.8522,73.1881,66.1078,70.5163,23550005.976661
2022-06-30,70.5163,71.5278,61.4704,65.3826,21125313.247326
2022-07-31,64.8864,76.98,63.5124,75.52,42843383.157153
2022-08-31,75.5,76.8,59.28,60.98,38790291
2022-09-30,60.58,60.68,50.34,53.54,33406230
2022-10-31,53.54,56.3,49.05,54.92,62957516
2022-11-30,55.88,66.3,55.5,65.3,55870140
2022-12-31,65.8,68.24,61.32,64.24,33752490
2023-01-31,64.24,67.6,61.1,64.92,49050278
2023-02-28,64.94,66.86,61.5,66.66,33512193
2023-03-31,66.66,67.6,53.38,58.24,52971403
2023-04-30,58.96,65.06,58.04,63.42,35771136
2023-05-31,63.12,65.05,59.6,60.19,45793441
