Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-04-30,91.3518,97.9278,88.4202,91.8465,20445428.707159
2010-05-31,93.0466,93.3128,84.0025,93.2486,25379566.465102
2010-06-30,92.0391,94.425,84.7729,86.3884,16387757.482921
2010-07-31,85.5575,93.9718,84.5076,90.7617,19665734.333013
2010-08-31,92.1949,95.4164,84.1621,85.109,18914003.562719
2010-09-30,85.2762,95.9168,84.3953,95.2464,23174150.894248
2010-10-31,93.6423,105.217,93.6423,103.168,17043606.836433
2010-11-30,102.998,109.201,96.9176,100.779,16826006.107408
2010-12-31,102.384,105.151,99.1269,99.1269,13137862.861165
2011-01-31,99.8445,102.167,86.3884,94.6988,19338021.485693
2011-02-28,94.6988,96.8515,87.8263,91.0298,19480745.804813
2011-03-31,91.0298,96.8515,89.539,94.2362,20766798.322016
2011-04-30,94.5194,99.7878,93.9718,96.3511,14273932.723621
2011-05-31,96.9176,98.1356,93.3591,97.8618,14267952.778642
2011-06-30,97.9751,100.288,91.6908,93.5422,16662297.964353
2011-07-31,93.597,97.9184,88.4117,91.8739,14752781.636967
2011-08-31,92.0391,92.616,68.051,85.2932,26687658.775978
2011-09-30,83.9062,85.8634,66.3742,77.3925,25429193.865378
2011-10-31,75.5447,88.2304,74.5638,85.3489,18722345.584726
2011-11-30,85.0684,90.9949,75.2001,84.3707,19659229.051032
2011-12-31,84.1951,86.8444,79.2987,81.4306,12352218.198161
2012-01-31,81.4306,93.0749,76.6966,90.8835,17774834.635613
2012-02-29,91.1158,95.0482,86.4998,89.032,13303732.723615
2012-03-31,87.646,90.9949,83.097,89.3766,15154066.024866
2012-04-30,90.3661,90.3661,79.0674,85.7511,11831537.207786
2012-05-31,86.4394,86.4394,73.8755,81.3183,14863818.390751
2012-06-30,81.543,91.1328,75.0887,90.7796,18277070.577845
2012-07-31,90.7192,90.7796,79.8029,83.7627,16718713.438907
2012-08-31,83.2812,96.7099,83.2812,90.2283,14901685.020737
2012-09-30,90.47,98.8626,88.9801,94.5478,11903797.524155
2012-10-31,94.3117,96.2945,90.8401,91.856,14471511.334352
2012-11-30,92.2676,94.6705,91.3697,94.4817,12486560.426497
2012-12-31,94.189,103.725,94.189,100.364,15091449.243572
2013-01-31,103.347,103.593,90.8401,91.2045,36148108.610983
2013-02-28,91.6813,97.909,91.6813,96.1056,24811433.56276
2013-03-31,95.6241,98.5604,91.3235,94.0662,18244760.233966
2013-04-30,94.7838,96.8987,89.945,90.7796,13711540.398996
2013-05-31,91.3697,100.638,88.7988,99.6084,16814944.374258
2013-06-30,97.3614,102.979,89.2558,94.6044,19173963.824068
2013-07-31,94.9254,105.434,87.6715,103.451,17809621.265599
2013-08-31,103.97,114.281,101.535,109.749,24290424.236759
2013-09-30,110.702,115.754,99.0231,112.591,18685236.244973
2013-10-31,111.731,130.558,111.203,121.73,16152279.408641
2013-11-30,122.957,125.507,116.103,118.803,13991790.742877
2013-12-31,118.586,119.842,110.438,113.214,12162802.434748
2014-01-31,114.734,121.588,108.172,116.783,12626637.936815
2014-02-28,117.132,124.506,114.167,121.73,11696913.246299
2014-03-31,118.529,124.034,111.014,124.005,17490572.242213
2014-04-30,124.005,125.988,119.266,122.268,8107248.445724
2014-05-31,122.23,123.429,112.213,117.009,11918753.741487
2014-06-30,117.009,123.401,113.129,115.659,13837042.984966
2014-07-31,116.027,120.984,109.38,110.428,13474427.00147
2014-08-31,110.967,124.402,110.495,119.813,15963644.236701
2014-09-30,121.088,131.993,118.916,129.198,10257825.612176
2014-10-31,130.105,130.331,114.233,117.141,13463625.818526
2014-11-30,117.557,123.609,115.98,122.976,8869770.8666372
2014-12-31,123.533,127.395,116.358,118.888,9021726.7125805
2015-01-31,120.871,124.072,111.533,119.058,13112478.280697
2015-02-28,119.851,127.168,118.558,123.439,10810230.178893
2015-03-31,123.741,127.395,121.315,122.278,12727563.012469
2015-04-30,122.41,131.36,121.447,124.742,7854332.5722697
2015-05-31,125.573,130.53,122.551,124.666,8967650.8941482
2015-06-30,125.478,126.942,116.292,126.696,11482120.316449
2015-07-31,126.507,127.197,107.36,112.043,12019480.756618
2015-08-31,111.949,116.103,105.396,113.308,9605932.1733824
2015-09-30,112.015,115.754,106.274,108.71,8831616.1486176
2015-10-31,109.484,111.354,103.848,105.783,12085353.356343
2015-11-30,106.454,107.303,94.9254,96.4927,10689890.935426
2015-12-31,97.0875,107.407,93.3223,101.044,14433052.641092
2016-01-31,99.2685,100.402,87.0172,96.3794,14771025.447146
2016-02-29,96.5211,108.984,94.6611,104.83,11734959.931307
2016-03-31,105.122,117.935,103.668,115.961,10507836.244916
2016-04-30,114.998,115.961,105.859,109.295,8288268.3494391
2016-05-31,109.55,110.957,103.073,105.009,9810163.2875516
2016-06-30,105.085,109.343,86.0098,102.498,15377173.26008
2016-07-31,103.215,103.215,89.6004,92.2497,42375059.422581
2016-08-31,91.5718,99.7689,89.8581,98.1733,17900500.330249
2016-09-30,97.7862,98.636,92.4423,92.5065,13799088.445764
2016-10-31,93.0749,97.6068,89.1868,90.5304,16452256.368754
2016-11-30,90.1943,92.3592,86.2335,88.4032,14277299.752507
2016-12-31,88.6959,95.5014,85.4848,94.0851,43305427.015434
2017-01-31,94.0851,104.216,93.8623,101.185,26148472.366071
2017-02-28,101.714,110.24,100.93,104.669,22855493.755318
2017-03-31,104.707,108.672,98.23,98.7965,16837737.221576
2017-04-30,98.9003,106.491,97.824,105.122,21595738.803453
2017-05-31,105.906,109.418,102.12,103.215,20084285.99739
2017-06-30,102.913,103.281,95.3975,100.024,27327735.309683
2017-07-31,100.25,105.339,98.9759,102.422,13496459.381113
2017-08-31,103.055,104.386,97.2953,102.545,16948180.852939
2017-09-30,102.054,106.501,99.9767,102.583,12594532.008341
2017-10-31,102.819,105.67,93.6791,95.2842,28909803.576544
2017-11-30,94.9632,106.586,94.5666,102.583,19671090.440303
2017-12-31,102.658,104.584,97.3614,103.782,10277063.961558
2018-01-31,103.782,113.27,103.338,108.908,17846323.892835
2018-02-28,109.069,109.956,100.855,106.151,13001903.315084
2018-03-31,105.783,106.784,96.1717,98.8154,16739763.989113
2018-04-30,98.9286,100.534,92.7992,93.6791,12709400.756623
2018-05-31,93.7707,97.2481,88.7554,89.6004,22941320.687919
2018-06-30,90.5559,97.7673,89.4371,90.5559,16841067.180311
2018-07-31,90.5559,96.7382,86.5347,96.3133,12803155.405867
2018-08-31,96.2661,104.188,93.7707,100.609,20226999.725039
2018-09-30,100.609,102.299,90.4095,91.4434,22454649.972647
2018-10-31,91.9561,93.1665,86.3629,90.1508,14257873.934075
2018-11-30,90.8401,96.3133,83.7787,94.5383,17438833.961608
2018-12-31,95.4069,97.6824,88.6874,93.8538,12552797.372853
2019-01-31,93.8991,101.818,91.8739,95.2276,22991445.887369
2019-02-28,95.5769,100.317,94.1984,97.5596,9390553.5351415
2019-03-31,97.3802,98.6265,92.9097,94.7177,9397643.4663658
2019-04-30,95.4447,101.468,94.8877,97.909,13455952.297206
2019-05-31,98.1639,98.7209,86.9653,91.4887,22971253.246378
2019-06-30,91.0988,98.9286,90.4095,96.2661,14953800.357739
2019-07-31,96.9554,98.3905,93.0286,94.5383,13047386.272444
2019-08-31,94.2645,94.6799,85.6963,89.2161,16937536.423778
2019-09-30,89.8204,99.4479,89.1245,93.8538,15108834.085388
2019-10-31,94.0379,104.395,90.0961,98.8059,14811325.997353
2019-11-30,99.4479,100.817,93.3496,96.049,12005378.211914
2019-12-31,94.9538,95.3692,83.6437,92.0665,14772805.873556
2020-01-31,93.1202,98.6171,89.1057,90.7192,15494520.412763
2020-02-29,90.1877,96.0112,80.6555,80.6923,12602903.507654
2020-03-31,82.3965,87.8773,47.5316,51.4546,26872540.330312
2020-04-30,50.5926,57.5586,43.1687,47.6421,44140663.06771
2020-05-31,46.7433,52.9029,44.2318,48.1737,43893547.084214
2020-06-30,48.8884,56.4955,47.4032,49.3463,37240979.0374
2020-07-31,49.3463,53.984,46.3033,46.359,18133386.671379
2020-08-31,46.3769,52.6272,45.9738,47.9348,12874353.397614
2020-09-30,48.2832,48.2832,43.7833,46.1201,17735107.084031
2020-10-31,46.4506,50.3726,37.3952,38.7425,23786762.682423
2020-11-30,38.9625,56.2018,38.5867,52.0041,30022559.49127
2020-12-31,52.4261,59.4469,51.6378,56.0007,21910913.466454
2021-01-31,54.9924,66.2656,54.0756,58.3838,22306460.454077
2021-02-28,58.6585,64.1214,58.109,62.1415,17537957.427908
2021-03-31,63.1678,69.1075,62.6362,64.7257,21403175.254621
2021-04-30,65.0741,76.5125,64.4141,73.36,14067222.145903
2021-05-31,73.7263,89.1425,73.0116,87.9509,19088613.507699
2021-06-30,87.9698,95.6902,84.7795,85.2384,19207957.152817
2021-07-31,85.2932,87.8225,81.3334,86.2647,10820533.562662
2021-08-31,86.9794,98.4849,86.4299,98.2489,9384548.1706298
2021-09-30,98.3905,101.922,92.6972,97.2953,9909223.2050214
2021-10-31,96.3039,124.393,92.9994,124.393,20712274.484327
2021-11-30,125.148,126.139,104.14,112.449,22832083.425195
2021-12-31,113.299,115.99,104.046,115.187,11873700.797882
2022-01-31,115.565,130.01,114.054,127.933,22003318.76219
2022-02-28,128.405,131.143,93.0182,109.144,26924066.781482
2022-03-31,108.814,111.174,77.8551,106.595,41335438.679795
2022-04-30,107.114,112.921,91.6209,92.5273,18753328.817188
2022-05-31,92.3384,92.8483,74.4184,88.0331,26783101.705827
2022-06-30,88.203,90.2802,75.1548,76.9865,13568144.580563
2022-07-31,76.7788,79.4979,67.8848,73.2,18295229.385234
2022-08-31,73.6,75.02,64.04,65.2,20489748
2022-09-30,65,72.8,60.12,60.7,26597952
2022-10-31,60.6,78.74,58.42,78.44,23024054
2022-11-30,78.5,88.3,75.74,83.9,19505013
2022-12-31,86.08,87.8,81.64,86.5,10837923
2023-01-31,87,103.6,86.52,92.2,25031889
2023-02-28,92.2,95.44,85.9,89.68,16889792
2023-03-31,90.36,92.1,73.54,85.46,19659721
2023-04-30,86.3,99.3,84.2,95.98,13036163
2023-05-31,96.2,103.45,91.68,100.5,13364486
