Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-05-31,164.865,166.3,138.435,157.292,3067268.7343187
2010-06-30,156.916,158.292,143.563,147.988,2096344.1509721
2010-07-31,144.315,150.027,140.504,140.86,2669562.2445334
2010-08-31,142.939,144.632,134.604,143.484,2460490.1179582
2010-09-30,141.266,167.211,140.86,164.321,7210191.5724258
2010-10-31,164.321,165.617,158.065,161.123,2919972.5786563
2010-11-30,160.351,165.697,158.975,160.807,2450498.030694
2010-12-31,161.123,164.479,158.827,164.083,2356364.7091518
2011-01-31,162.717,167.914,161.569,167.003,2227124.2177978
2011-02-28,166.528,172.19,163.707,172.111,4509245.8294643
2011-03-31,172.101,174.229,168.894,173.101,2146993.5574193
2011-04-30,172.566,180.06,168.755,179.436,493852.16981808
2011-05-31,179.436,181.98,175.635,175.635,157148.83254932
2011-06-30,177.15,187.276,176.447,186.553,185607.74371323
2011-07-31,186.553,189.325,177.852,188.929,167950.10613438
2011-08-31,186.316,189.711,150.274,175.566,150451.07311527
2011-09-30,170.735,177.852,164.736,177.852,103543.522014
2011-10-31,176.664,183.386,171.774,182.594,47032.81839687
2011-11-30,172.329,182.594,164.261,180.208,84354.390724426
2011-12-31,178.971,181.733,166.162,178.654,90113.655661611
2012-01-31,173.903,181.416,172.091,181.02,59286.788522825
2012-02-29,180.624,185.049,172.952,181.822,103543.522014
2012-03-31,181.812,185.761,180.218,185.761,24517.03223304
2012-04-30,185.761,185.761,180.297,184.97,7414.0055032462
2012-05-31,183.386,192.008,181.168,187.345,16719.14308199
2012-06-30,187.345,189.79,181.782,188.157,19899.316038008
2012-07-31,186.524,188.157,181.693,187.751,13293.486635402
2012-08-31,187.583,191.443,185.138,190.622,17633.392295839
2012-09-30,191.443,195.928,189.553,195.928,17301.029874451
2012-10-31,196.343,196.343,190.701,195.116,44888.121069797
2012-11-30,195.116,195.532,184.89,195.532,10856.835691973
2012-12-31,195.532,200.758,194.621,197.907,38660.11399424
2013-01-31,197.561,232.92,195.532,205.331,80321.591982232
2013-02-28,206.153,224.961,200.6,220.892,345595.29481606
2013-03-31,220.892,224.169,200.511,206.153,3843124.862474
2013-04-30,204.53,223.199,204.53,221.516,4184422.680875
2013-05-31,221.467,245.936,220.962,245.936,1373682.173761
2013-06-30,243.412,256.805,229.168,235.83,2969103.6242545
